route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
58,275122001,121767437275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767438275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767439275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767440275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767441275122001,"GARE CENTRALE",1,9579891,065b0007
58,275122001,121767442275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767443275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767444275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767445275122001,"GARE CENTRALE",1,9579897,065b0007
58,275122001,121767446275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767447275122001,"GARE CENTRALE",1,9579882,065b0007
58,275122001,121767448275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767449275122001,"GARE CENTRALE",1,9579889,065b0007
58,275122001,121767450275122001,"GARE CENTRALE",1,9579888,065b0007
58,275122001,121767451275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767452275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767453275122001,"GARE CENTRALE",1,9579900,065b0007
58,275122001,121767454275122001,"GARE CENTRALE",1,9579882,065b0007
58,275122001,121767455275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767456275122001,"GARE CENTRALE",1,9579894,065b0007
58,275122001,121767457275122001,"GARE CENTRALE",1,9579900,065b0007
58,275122001,121767458275122001,"GARE CENTRALE",1,9579898,065b0007
58,275122001,121767459275122001,"GARE CENTRALE",1,9579891,065b0007
58,275122001,121767460275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767461275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767462275122001,"GARE CENTRALE",1,9579897,065b0007
58,275122001,121767463275122001,"GARE CENTRALE",1,9579902,065b0007
58,275122001,121767464275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767465275122001,"GARE CENTRALE",1,9579892,065b0007
58,275122001,121767466275122001,"GARE CENTRALE",1,9579890,065b0007
58,275122001,121767467275122001,"GARE CENTRALE",1,9579887,065b0007
58,275122001,121767468275122001,"GARE CENTRALE",1,9579900,065b0007
58,275122001,121767469275122001,"GARE CENTRALE",1,9579896,065b0007
58,275122001,121767470275122001,"GARE CENTRALE",1,9579892,065b0007
58,275122001,121767471275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767472275122001,"GARE CENTRALE",1,9579889,065b0007
58,275122001,121767473275122001,"GARE CENTRALE",1,9579884,065b0007
58,275122001,121767474275122001,"GARE CENTRALE",1,9579882,065b0007
58,275122001,121767475275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767476275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767477275122001,"GARE CENTRALE",1,9579897,065b0007
58,275122001,121767478275122001,"GARE CENTRALE",1,9579890,065b0007
58,275122001,121767479275122001,"GARE CENTRALE",1,9579898,065b0007
58,275122001,121767480275122001,"GARE CENTRALE",1,9579887,065b0007
58,275122001,121767481275122001,"GARE CENTRALE",1,9579898,065b0007
58,275122001,121767482275122001,"GARE CENTRALE",1,9579890,065b0007
58,275122001,121767483275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767484275122001,"GARE CENTRALE",1,9579893,065b0007
58,275122001,121767485275122001,"GARE CENTRALE",1,9579895,065b0007
58,275122001,121767486275122001,"GARE CENTRALE",1,9579897,065b0007
58,275122001,121767487275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767488275122001,"GARE CENTRALE",1,9579886,065b0007
58,275122001,121767489275122001,"GARE CENTRALE",1,9579891,065b0007
58,275122001,121767490275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767491275122001,"GARE CENTRALE",1,9579902,065b0007
58,275122001,121767492275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767493275122001,"GARE CENTRALE",1,9579890,065b0007
58,275122001,121767494275122001,"GARE CENTRALE",1,9579883,065b0007
58,275122001,121767495275122001,"GARE CENTRALE",1,9579882,065b0007
58,275122001,121767496275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767497275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767498275122001,"GARE CENTRALE",1,9579888,065b0007
58,275122001,121767499275122001,"GARE CENTRALE",1,9579892,065b0007
58,275122001,121767500275122001,"GARE CENTRALE",1,9579892,065b0007
58,275122001,121767501275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767502275122001,"GARE CENTRALE",1,9579891,065b0007
58,275122001,121767503275122001,"GARE CENTRALE",1,9579899,065b0007
58,275122001,121767504275122001,"GARE CENTRALE",1,9579890,065b0007
58,275122001,121767505275122001,"GARE CENTRALE",1,9579882,065b0007
58,275122001,121767506275122001,"GARE CENTRALE",1,9579897,065b0007
58,275122001,121767507275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767508275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767509275122001,"GARE CENTRALE",1,9579898,065b0007
58,275122001,121767510275122001,"GARE CENTRALE",1,9579881,065b0007
58,275122001,121767511275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767512275122001,"GARE CENTRALE",1,9579891,065b0007
58,275122001,121767513275122001,"GARE CENTRALE",1,9579879,065b0007
58,275122001,121767514275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767515275122001,"GARE CENTRALE",1,9579898,065b0007
58,275122001,121767516275122001,"GARE CENTRALE",1,9579892,065b0007
58,275122001,121767517275122001,"GARE CENTRALE",1,9579898,065b0007
58,275122001,121767518275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767519275122001,"GARE CENTRALE",1,9579897,065b0007
58,275122001,121767520275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767521275122001,"GARE CENTRALE",1,9579880,065b0007
58,275122001,121767522275122001,"GARE CENTRALE",1,9579890,065b0007
58,275122001,121767523275122001,"GARE CENTRALE",1,9579891,065b0007
58,275122001,121767524275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767525275122001,"GARE CENTRALE",1,9579882,065b0007
58,275122001,121767526275122001,"GARE CENTRALE",1,9579885,065b0007
58,275122001,121767527275122001,"GARE CENTRALE",1,9579892,065b0007
58,275122001,121767528275122001,"GARE CENTRALE",1,9579901,065b0007
58,275122001,121767529275122001,"GARE CENTRALE",1,9579897,065b0007
58,275259030,121777223275259030,"BORDET STATION",1,9582178,065b0258
58,275259030,121777224275259030,"BORDET STATION",1,9582188,065b0258
58,275259030,121777225275259030,"BORDET STATION",1,9582180,065b0258
58,275259030,121777226275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121777227275259030,"BORDET STATION",1,9582179,065b0258
58,275259030,121777228275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121777229275259030,"BORDET STATION",1,9582193,065b0258
58,275259030,121777230275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121777231275259030,"BORDET STATION",1,9582184,065b0258
58,275259030,121777232275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121777233275259030,"BORDET STATION",1,9582198,065b0258
58,275259030,121777234275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121777235275259030,"BORDET STATION",1,9582187,065b0258
58,275259030,121777236275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121777237275259030,"MACHELEN",0,9582184,065b0001
58,275259030,121777238275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121777239275259030,"MACHELEN",0,9582198,065b0001
58,275259030,121777240275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121777241275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121777242275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121777243275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121777244275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121777245275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121777246275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121777247275259030,"GARE CENTRALE",1,9582184,065b0007
58,275259030,121777248275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121777249275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121777250275259030,"GARE CENTRALE",1,9582198,065b0007
58,275259030,121777251275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121777252275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121777253275259030,"MACHELEN",0,9582184,065b0001
58,275259030,121777254275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121777255275259030,"MACHELEN",0,9582198,065b0001
58,275259030,121777256275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121777257275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121777258275259030,"MACHELEN",0,9582177,065b0256
58,275259030,121777259275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121777260275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121777261275259030,"MACHELEN",0,9582179,065b0256
58,275259030,121805378275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805379275259030,"MACHELEN",0,9582180,065b0256
58,275259030,121805380275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805381275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805382275259030,"GARE CENTRALE",1,9582182,065b0007
58,275259030,121805383275259030,"GARE CENTRALE",1,9582178,065b0010
58,275259030,121805384275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805385275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805386275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805387275259030,"GARE CENTRALE",1,9582184,065b0007
58,275259030,121805388275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805389275259030,"GARE CENTRALE",1,9582198,065b0007
58,275259030,121805390275259030,"GARE CENTRALE",1,9582185,065b0007
58,275259030,121805391275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805392275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805393275259030,"GARE CENTRALE",1,9582182,065b0007
58,275259030,121805394275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805395275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805396275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805397275259030,"GARE CENTRALE",1,9582189,065b0007
58,275259030,121805398275259030,"GARE CENTRALE",1,9582192,065b0007
58,275259030,121805399275259030,"GARE CENTRALE",1,9582184,065b0007
58,275259030,121805400275259030,"GARE CENTRALE",1,9582197,065b0007
58,275259030,121805401275259030,"GARE CENTRALE",1,9582201,065b0007
58,275259030,121805402275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805403275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805404275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121805405275259030,"GARE CENTRALE",1,9582199,065b0007
58,275259030,121805406275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121805407275259030,"GARE CENTRALE",1,9582186,065b0007
58,275259030,121805408275259030,"GARE CENTRALE",1,9582192,065b0007
58,275259030,121805409275259030,"GARE CENTRALE",1,9582184,065b0007
58,275259030,121805410275259030,"GARE CENTRALE",1,9582196,065b0007
58,275259030,121805411275259030,"GARE CENTRALE",1,9582195,065b0007
58,275259030,121805412275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805413275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805414275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121805415275259030,"GARE CENTRALE",1,9582182,065b0007
58,275259030,121805416275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805417275259030,"GARE CENTRALE",1,9582189,065b0007
58,275259030,121805418275259030,"GARE CENTRALE",1,9582198,065b0007
58,275259030,121805419275259030,"GARE CENTRALE",1,9582201,065b0007
58,275259030,121805420275259030,"GARE CENTRALE",1,9582186,065b0007
58,275259030,121805421275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805422275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805423275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121805424275259030,"GARE CENTRALE",1,9582196,065b0007
58,275259030,121805425275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805426275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805427275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121805428275259030,"GARE CENTRALE",1,9582192,065b0007
58,275259030,121805429275259030,"GARE CENTRALE",1,9582191,065b0007
58,275259030,121805430275259030,"GARE CENTRALE",1,9582181,065b0007
58,275259030,121805431275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805432275259030,"GARE CENTRALE",1,9582182,065b0007
58,275259030,121805433275259030,"GARE CENTRALE",1,9582190,065b0007
58,275259030,121805434275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805435275259030,"GARE CENTRALE",1,9582195,065b0007
58,275259030,121805436275259030,"GARE CENTRALE",1,9582185,065b0007
58,275259030,121805437275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805438275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805439275259030,"GARE CENTRALE",1,9582189,065b0007
58,275259030,121805440275259030,"GARE CENTRALE",1,9582183,065b0007
58,275259030,121805441275259030,"GARE CENTRALE",1,9582189,065b0007
58,275259030,121805442275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805443275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121805444275259030,"GARE CENTRALE",1,9582194,065b0007
58,275259030,121805445275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805446275259030,"GARE CENTRALE",1,9582189,065b0007
58,275259030,121805447275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805448275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121805449275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121805450275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805451275259030,"GARE CENTRALE",1,9582195,065b0007
58,275259030,121805452275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121805453275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805454275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805455275259030,"GARE CENTRALE",1,9582192,065b0007
58,275259030,121805456275259030,"GARE CENTRALE",1,9582187,065b0007
58,275259030,121805457275259030,"GARE CENTRALE",1,9582189,065b0007
58,275259030,121805458275259030,"GARE CENTRALE",1,9582201,065b0007
58,275259030,121805459275259030,"GARE CENTRALE",1,9582182,065b0007
58,275259030,121805460275259030,"GARE CENTRALE",1,9582195,065b0007
58,275259030,121805461275259030,"GARE CENTRALE",1,9582178,065b0007
58,275259030,121805462275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805463275259030,"GARE CENTRALE",1,9582179,065b0007
58,275259030,121805464275259030,"GARE CENTRALE",1,9582180,065b0007
58,275259030,121805465275259030,"GARE CENTRALE",1,9582177,065b0007
58,275259030,121805466275259030,"GARE CENTRALE",1,9582192,065b0007
58,275259030,121805467275259030,"GARE CENTRALE",1,9582195,065b0007
58,275259030,121805468275259030,"GARE CENTRALE",1,9582192,065b0007
58,275259030,121805469275259030,"GARE CENTRALE",1,9582193,065b0007
58,275259030,121805470275259030,"GARE CENTRALE",1,9582201,065b0007
58,275259030,121805471275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805472275259030,"MACHELEN",0,9582181,065b0001
58,275259030,121805473275259030,"MACHELEN",0,9582183,065b0001
58,275259030,121805474275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805475275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805476275259030,"MACHELEN",0,9582182,065b0001
58,275259030,121805477275259030,"MACHELEN",0,9582185,065b0001
58,275259030,121805478275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121805479275259030,"MACHELEN",0,9582191,065b0001
58,275259030,121805480275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805481275259030,"MACHELEN",0,9582189,065b0001
58,275259030,121805482275259030,"MACHELEN",0,9582192,065b0001
58,275259030,121805483275259030,"MACHELEN",0,9582183,065b0001
58,275259030,121805484275259030,"MACHELEN",0,9582195,065b0001
58,275259030,121805485275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805486275259030,"MACHELEN",0,9582182,065b0001
58,275259030,121805487275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805488275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805489275259030,"MACHELEN",0,9582194,065b0001
58,275259030,121805490275259030,"MACHELEN",0,9582190,065b0001
58,275259030,121805491275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805492275259030,"MACHELEN",0,9582181,065b0001
58,275259030,121805493275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121805494275259030,"MACHELEN",0,9582192,065b0001
58,275259030,121805495275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805496275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121805497275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805498275259030,"MACHELEN",0,9582189,065b0001
58,275259030,121805499275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805500275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805501275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805502275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805503275259030,"MACHELEN",0,9582186,065b0001
58,275259030,121805504275259030,"MACHELEN",0,9582184,065b0001
58,275259030,121805505275259030,"MACHELEN",0,9582192,065b0001
58,275259030,121805506275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805507275259030,"MACHELEN",0,9582198,065b0001
58,275259030,121805508275259030,"MACHELEN",0,9582199,065b0001
58,275259030,121805509275259030,"MACHELEN",0,9582196,065b0001
58,275259030,121805510275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805511275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805512275259030,"MACHELEN",0,9582198,065b0001
58,275259030,121805513275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121805514275259030,"MACHELEN",0,9582184,065b0001
58,275259030,121805515275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805516275259030,"MACHELEN",0,9582186,065b0001
58,275259030,121805517275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805518275259030,"MACHELEN",0,9582192,065b0001
58,275259030,121805519275259030,"MACHELEN",0,9582182,065b0001
58,275259030,121805520275259030,"MACHELEN",0,9582189,065b0001
58,275259030,121805521275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121805522275259030,"MACHELEN",0,9582201,065b0001
58,275259030,121805523275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121805524275259030,"MACHELEN",0,9582197,065b0001
58,275259030,121805525275259030,"MACHELEN",0,9582195,065b0001
58,275259030,121805526275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805527275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805528275259030,"MACHELEN",0,9582189,065b0001
58,275259030,121805529275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805530275259030,"MACHELEN",0,9582199,065b0001
58,275259030,121805531275259030,"MACHELEN",0,9582197,065b0001
58,275259030,121805532275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805533275259030,"MACHELEN",0,9582195,065b0001
58,275259030,121805534275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121805535275259030,"MACHELEN",0,9582182,065b0001
58,275259030,121805536275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805537275259030,"MACHELEN",0,9582201,065b0001
58,275259030,121805538275259030,"MACHELEN",0,9582192,065b0001
58,275259030,121805539275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805540275259030,"MACHELEN",0,9582201,065b0001
58,275259030,121805541275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121805542275259030,"MACHELEN",0,9582200,065b0001
58,275259030,121805543275259030,"MACHELEN",0,9582189,065b0001
58,275259030,121805544275259030,"MACHELEN",0,9582189,065b0001
58,275259030,121805545275259030,"MACHELEN",0,9582179,065b0001
58,275259030,121805546275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121805547275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805548275259030,"MACHELEN",0,9582182,065b0001
58,275259030,121805549275259030,"MACHELEN",0,9582182,065b0001
58,275259030,121805550275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805551275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805552275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805553275259030,"MACHELEN",0,9582192,065b0001
58,275259030,121805554275259030,"MACHELEN",0,9582195,065b0001
58,275259030,121805555275259030,"MACHELEN",0,9582178,065b0001
58,275259030,121805556275259030,"MACHELEN",0,9582180,065b0001
58,275259030,121805557275259030,"MACHELEN",0,9582187,065b0001
58,275259030,121805558275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121805559275259030,"BORDET STATION",0,9582196,065b0003
58,275259030,121805560275259030,"GARE CENTRALE",1,9582190,065b0010
58,275259030,121805561275259030,"GARE CENTRALE",1,9582183,065b0010
58,275259030,121805562275259030,"GARE CENTRALE",1,9582181,065b0010
58,275259030,121805563275259030,"GARE CENTRALE",1,9582188,065b0010
58,275259030,121805564275259030,"BORDET STATION",0,9582185,065b0003
58,275259030,121805565275259030,"MACHELEN",0,9582193,065b0001
58,275259030,121805566275259030,"MACHELEN",0,9582184,065b0256
58,275259030,121805567275259030,"BORDET STATION",0,9582201,065b0003
58,275259030,121805568275259030,"MACHELEN",0,9582196,065b0256
58,275259030,121805569275259030,"MACHELEN",0,9582186,065b0256
58,275259030,121805570275259030,"MACHELEN",0,9582194,065b0256
58,275259030,121805571275259030,"MACHELEN",0,9582193,065b0256
58,275259030,121805572275259030,"MACHELEN",0,9582191,065b0256
58,275259030,121805573275259030,"MACHELEN",0,9582192,065b0256
58,275259030,121805574275259030,"MACHELEN",0,9582189,065b0256
58,275259030,121805575275259030,"MACHELEN",0,9582187,065b0256
58,275259030,121805576275259030,"MACHELEN",0,9582185,065b0256
58,275259030,121805577275259030,"MACHELEN",0,9582182,065b0256
58,275259030,121805578275259030,"BORDET STATION",1,9582192,065b0258
58,275259030,121805579275259030,"BORDET STATION",1,9582177,065b0258
58,275259030,121805580275259030,"BORDET STATION",1,9582189,065b0258
58,275259030,121805581275259030,"BORDET STATION",1,9582182,065b0258
58,275259030,121805582275259030,"BORDET STATION",1,9582186,065b0258
58,275259030,121805583275259030,"BORDET STATION",1,9582199,065b0258
58,275259030,121805584275259030,"BORDET STATION",1,9582197,065b0258
58,275259030,121805585275259030,"BORDET STATION",1,9582195,065b0258
58,275259030,121805586275259030,"MACHELEN",0,9582195,065b0256
58,275259030,121805587275259030,"BORDET STATION",1,9582194,065b0258
58,275259030,121805588275259030,"BORDET STATION",1,9582183,065b0258
58,275259030,121805631275259030,"BORDET STATION",1,9582181,065b0258
58,275259030,121805632275259030,"BORDET STATION",1,9582191,065b0258
58,275259030,121805634275259030,"BORDET STATION",0,9582190,065b0003
58,275259030,121805636275259030,"GARE CENTRALE",1,9582197,065b0010
58,275259030,121805637275259030,"GARE CENTRALE",1,9582199,065b0010
58,275259030,121805638275259030,"GARE CENTRALE",1,9582198,065b0010
58,275259030,121805641275259030,"MACHELEN",0,9582177,065b0001
58,275259030,121805642275259030,"MACHELEN",0,9582195,065b0001
58,275259030,121805643275259030,"GARE CENTRALE",1,9582200,065b0010
58,275259030,121805644275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121805645275259030,"GARE CENTRALE",1,9582188,065b0007
58,275259030,121805646275259030,"MACHELEN",0,9582188,065b0001
58,275259030,121805648275259030,"GARE CENTRALE",1,9582182,065b0007
58,275259030,121805650275259030,"BORDET STATION",1,9582200,065b0258
58,275259030,121805652275259030,"MACHELEN",0,9582201,065b0256
58,275263501,121806639275263501,"BORDET STATION",1,9582405,065b0258
58,275263501,121806640275263501,"BORDET STATION",1,9582411,065b0258
58,275263501,121806641275263501,"BORDET STATION",1,9582403,065b0258
58,275263501,121806642275263501,"MACHELEN",0,9582405,065b0001
58,275263501,121806643275263501,"MACHELEN",0,9582411,065b0001
58,275263501,121806644275263501,"BORDET STATION",1,9582404,065b0258
58,275263501,121806645275263501,"MACHELEN",0,9582403,065b0001
58,275263501,121806646275263501,"BORDET STATION",1,9582412,065b0258
58,275263501,121806647275263501,"MACHELEN",0,9582404,065b0001
58,275263501,121806648275263501,"BORDET STATION",1,9582406,065b0258
58,275263501,121806649275263501,"MACHELEN",0,9582412,065b0001
58,275263501,121806650275263501,"BORDET STATION",1,9582409,065b0258
58,275263501,121806651275263501,"GARE CENTRALE",1,9582405,065b0007
58,275263501,121806652275263501,"MACHELEN",0,9582406,065b0001
58,275263501,121806653275263501,"GARE CENTRALE",1,9582411,065b0007
58,275263501,121806654275263501,"MACHELEN",0,9582409,065b0001
58,275263501,121806655275263501,"MACHELEN",0,9582410,065b0001
58,275263501,121806656275263501,"GARE CENTRALE",1,9582403,065b0007
58,275263501,121806657275263501,"MACHELEN",0,9582405,065b0001
58,275263501,121806658275263501,"GARE CENTRALE",1,9582404,065b0007
58,275263501,121806659275263501,"MACHELEN",0,9582411,065b0001
58,275263501,121806660275263501,"GARE CENTRALE",1,9582412,065b0007
58,275263501,121806661275263501,"MACHELEN",0,9582403,065b0001
58,275263501,121806662275263501,"GARE CENTRALE",1,9582406,065b0007
58,275263501,121806663275263501,"MACHELEN",0,9582404,065b0001
58,275263501,121806664275263501,"GARE CENTRALE",1,9582409,065b0007
58,275263501,121806665275263501,"GARE CENTRALE",1,9582411,065b0007
58,275263501,121806666275263501,"MACHELEN",0,9582412,065b0001
58,275263501,121806667275263501,"GARE CENTRALE",1,9582410,065b0007
58,275263501,121806668275263501,"MACHELEN",0,9582406,065b0001
58,275263501,121806669275263501,"GARE CENTRALE",1,9582405,065b0007
58,275263501,121806670275263501,"MACHELEN",0,9582409,065b0001
58,275263501,121806671275263501,"GARE CENTRALE",1,9582403,065b0007
58,275263501,121806672275263501,"MACHELEN",0,9582404,065b0001
58,275263501,121806673275263501,"GARE CENTRALE",1,9582405,065b0007
58,275263501,121806674275263501,"MACHELEN",0,9582403,065b0001
58,275263501,121806675275263501,"GARE CENTRALE",1,9582406,065b0007
58,275263501,121806676275263501,"MACHELEN",0,9582405,065b0001
58,275263501,121806677275263501,"GARE CENTRALE",1,9582404,065b0007
58,275263501,121806678275263501,"MACHELEN",0,9582406,065b0256
58,275263501,121806679275263501,"MACHELEN",0,9582405,065b0256
58,275263501,121806680275263501,"MACHELEN",0,9582403,065b0256
58,275263501,121806681275263501,"GARE CENTRALE",1,9582404,065b0010
58,275263501,121806682275263501,"MACHELEN",0,9582411,065b0001
58,275263501,121806683275263501,"MACHELEN",0,9582404,065b0001
58,275263501,121806684275263501,"MACHELEN",0,9582407,065b0001
58,275263501,121806685275263501,"MACHELEN",0,9582412,065b0001
58,275263501,121806686275263501,"MACHELEN",0,9582408,065b0001
58,275263501,121806687275263501,"MACHELEN",0,9582410,065b0001
58,275263501,121806688275263501,"MACHELEN",0,9582405,065b0001
58,275263501,121806689275263501,"MACHELEN",0,9582409,065b0001
58,275263501,121806690275263501,"MACHELEN",0,9582406,065b0001
58,275263501,121806691275263501,"MACHELEN",0,9582408,065b0001
58,275263501,121806692275263501,"MACHELEN",0,9582412,065b0001
58,275263501,121806693275263501,"MACHELEN",0,9582406,065b0001
58,275263501,121806694275263501,"MACHELEN",0,9582404,065b0001
